Feature	Genes	SGD_name	gene_biotype	meta_logFC	SE	SD	start_position	end_position	strand	length	chromosome_name	Feature_definition	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	Count	Betweenness_value	Degree_value	node_type	node_type_abbrev	WTC_membership	Cluster	Condition	Cluster_number
ERG27	YLR100W	S000004090	ORF	4.05001101753348	0.0784123074648817	0.110891748673805	341810	342853	1	1044	XII	ERGosterol biosynthesis	GO:0044108	Cellular alcohol biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	439.152296948711	15	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG27	YLR100W	S000004090	ORF	4.05001101753348	0.0784123074648817	0.110891748673805	341810	342853	1	1044	XII	ERGosterol biosynthesis	GO:0097384	Cellular lipid biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	439.152296948711	15	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG27	YLR100W	S000004090	ORF	4.05001101753348	0.0784123074648817	0.110891748673805	341810	342853	1	1044	XII	ERGosterol biosynthesis	GO:0006696	Ergosterol biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	439.152296948711	15	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG27	YLR100W	S000004090	ORF	4.05001101753348	0.0784123074648817	0.110891748673805	341810	342853	1	1044	XII	ERGosterol biosynthesis	GO:0016129	Phytosteroid biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	439.152296948711	15	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG27	YLR100W	S000004090	ORF	4.05001101753348	0.0784123074648817	0.110891748673805	341810	342853	1	1044	XII	ERGosterol biosynthesis	GO:0016128	Phytosteroid metabolic process	13/16	34/5800	3.8627023498831e-28	4.13860966058903e-27	2.7300302322482e-27	13	439.152296948711	15	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG27	YLR100W	S000004090	ORF	4.05001101753348	0.0784123074648817	0.110891748673805	341810	342853	1	1044	XII	ERGosterol biosynthesis	GO:0044283	Small molecule biosynthetic process	13/16	391/5800	2.28393628176821e-13	8.15691529202931e-13	5.38070201719828e-13	13	439.152296948711	15	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG6	YML008C	S000004467	ORF	3.7664537085982	0.0131630676635583	0.0186153888122389	251839	252990	-1	1152	XIII	ERGosterol biosynthesis	GO:0016129	Phytosteroid biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	6353.53210456488	34	Hub-Bottleneck	HB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG6	YML008C	S000004467	ORF	3.7664537085982	0.0131630676635583	0.0186153888122389	251839	252990	-1	1152	XIII	ERGosterol biosynthesis	GO:0044108	Cellular alcohol biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	6353.53210456488	34	Hub-Bottleneck	HB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG6	YML008C	S000004467	ORF	3.7664537085982	0.0131630676635583	0.0186153888122389	251839	252990	-1	1152	XIII	ERGosterol biosynthesis	GO:0016128	Phytosteroid metabolic process	13/16	34/5800	3.8627023498831e-28	4.13860966058903e-27	2.7300302322482e-27	13	6353.53210456488	34	Hub-Bottleneck	HB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG6	YML008C	S000004467	ORF	3.7664537085982	0.0131630676635583	0.0186153888122389	251839	252990	-1	1152	XIII	ERGosterol biosynthesis	GO:0044283	Small molecule biosynthetic process	13/16	391/5800	2.28393628176821e-13	8.15691529202931e-13	5.38070201719828e-13	13	6353.53210456488	34	Hub-Bottleneck	HB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG6	YML008C	S000004467	ORF	3.7664537085982	0.0131630676635583	0.0186153888122389	251839	252990	-1	1152	XIII	ERGosterol biosynthesis	GO:0008204	Ergosterol metabolic process	13/16	34/5800	3.8627023498831e-28	4.13860966058903e-27	2.7300302322482e-27	13	6353.53210456488	34	Hub-Bottleneck	HB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG6	YML008C	S000004467	ORF	3.7664537085982	0.0131630676635583	0.0186153888122389	251839	252990	-1	1152	XIII	ERGosterol biosynthesis	GO:1901617	Organic hydroxy compound biosynthetic process	13/16	85/5800	3.00009134069611e-22	1.50004567034806e-21	9.8950381061556e-22	13	6353.53210456488	34	Hub-Bottleneck	HB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG6	YML008C	S000004467	ORF	3.7664537085982	0.0131630676635583	0.0186153888122389	251839	252990	-1	1152	XIII	ERGosterol biosynthesis	GO:0097384	Cellular lipid biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	6353.53210456488	34	Hub-Bottleneck	HB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG6	YML008C	S000004467	ORF	3.7664537085982	0.0131630676635583	0.0186153888122389	251839	252990	-1	1152	XIII	ERGosterol biosynthesis	GO:0006696	Ergosterol biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	6353.53210456488	34	Hub-Bottleneck	HB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG6	YML008C	S000004467	ORF	3.7664537085982	0.0131630676635583	0.0186153888122389	251839	252990	-1	1152	XIII	ERGosterol biosynthesis	GO:1901615	Organic hydroxy compound metabolic process	13/16	139/5800	2.57449243713409e-19	1.13580548697092e-18	7.49233093159765e-19	13	6353.53210456488	34	Hub-Bottleneck	HB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG5	YMR015C	S000004617	ORF	2.48415989900556	0.0882060534271296	0.124742197040053	300869	302485	-1	1617	XIII	ERGosterol biosynthesis	GO:0097384	Cellular lipid biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	760.575925514507	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG5	YMR015C	S000004617	ORF	2.48415989900556	0.0882060534271296	0.124742197040053	300869	302485	-1	1617	XIII	ERGosterol biosynthesis	GO:1901615	Organic hydroxy compound metabolic process	13/16	139/5800	2.57449243713409e-19	1.13580548697092e-18	7.49233093159765e-19	13	760.575925514507	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG5	YMR015C	S000004617	ORF	2.48415989900556	0.0882060534271296	0.124742197040053	300869	302485	-1	1617	XIII	ERGosterol biosynthesis	GO:0044108	Cellular alcohol biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	760.575925514507	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG5	YMR015C	S000004617	ORF	2.48415989900556	0.0882060534271296	0.124742197040053	300869	302485	-1	1617	XIII	ERGosterol biosynthesis	GO:0055114	Oxidation-reduction process	9/16	452/5800	6.84321391325354e-07	2.33291383406371e-06	1.53890456422448e-06	9	760.575925514507	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG5	YMR015C	S000004617	ORF	2.48415989900556	0.0882060534271296	0.124742197040053	300869	302485	-1	1617	XIII	ERGosterol biosynthesis	GO:0006696	Ergosterol biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	760.575925514507	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG5	YMR015C	S000004617	ORF	2.48415989900556	0.0882060534271296	0.124742197040053	300869	302485	-1	1617	XIII	ERGosterol biosynthesis	GO:1901617	Organic hydroxy compound biosynthetic process	13/16	85/5800	3.00009134069611e-22	1.50004567034806e-21	9.8950381061556e-22	13	760.575925514507	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG5	YMR015C	S000004617	ORF	2.48415989900556	0.0882060534271296	0.124742197040053	300869	302485	-1	1617	XIII	ERGosterol biosynthesis	GO:0044283	Small molecule biosynthetic process	13/16	391/5800	2.28393628176821e-13	8.15691529202931e-13	5.38070201719828e-13	13	760.575925514507	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG5	YMR015C	S000004617	ORF	2.48415989900556	0.0882060534271296	0.124742197040053	300869	302485	-1	1617	XIII	ERGosterol biosynthesis	GO:0008204	Ergosterol metabolic process	13/16	34/5800	3.8627023498831e-28	4.13860966058903e-27	2.7300302322482e-27	13	760.575925514507	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG5	YMR015C	S000004617	ORF	2.48415989900556	0.0882060534271296	0.124742197040053	300869	302485	-1	1617	XIII	ERGosterol biosynthesis	GO:0016128	Phytosteroid metabolic process	13/16	34/5800	3.8627023498831e-28	4.13860966058903e-27	2.7300302322482e-27	13	760.575925514507	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG5	YMR015C	S000004617	ORF	2.48415989900556	0.0882060534271296	0.124742197040053	300869	302485	-1	1617	XIII	ERGosterol biosynthesis	GO:0016129	Phytosteroid biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	760.575925514507	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG2	YMR202W	S000004815	ORF	2.84641535160781	0.0614807989036252	0.0869469796350397	667537	668205	1	669	XIII	ERGosterol biosynthesis	GO:0097384	Cellular lipid biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	1667.34750906062	18	Non-Hub-Bottleneck	NHB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG2	YMR202W	S000004815	ORF	2.84641535160781	0.0614807989036252	0.0869469796350397	667537	668205	1	669	XIII	ERGosterol biosynthesis	GO:0044108	Cellular alcohol biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	1667.34750906062	18	Non-Hub-Bottleneck	NHB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG2	YMR202W	S000004815	ORF	2.84641535160781	0.0614807989036252	0.0869469796350397	667537	668205	1	669	XIII	ERGosterol biosynthesis	GO:1901615	Organic hydroxy compound metabolic process	13/16	139/5800	2.57449243713409e-19	1.13580548697092e-18	7.49233093159765e-19	13	1667.34750906062	18	Non-Hub-Bottleneck	NHB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG2	YMR202W	S000004815	ORF	2.84641535160781	0.0614807989036252	0.0869469796350397	667537	668205	1	669	XIII	ERGosterol biosynthesis	GO:1901617	Organic hydroxy compound biosynthetic process	13/16	85/5800	3.00009134069611e-22	1.50004567034806e-21	9.8950381061556e-22	13	1667.34750906062	18	Non-Hub-Bottleneck	NHB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG2	YMR202W	S000004815	ORF	2.84641535160781	0.0614807989036252	0.0869469796350397	667537	668205	1	669	XIII	ERGosterol biosynthesis	GO:0044283	Small molecule biosynthetic process	13/16	391/5800	2.28393628176821e-13	8.15691529202931e-13	5.38070201719828e-13	13	1667.34750906062	18	Non-Hub-Bottleneck	NHB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG2	YMR202W	S000004815	ORF	2.84641535160781	0.0614807989036252	0.0869469796350397	667537	668205	1	669	XIII	ERGosterol biosynthesis	GO:0006696	Ergosterol biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	1667.34750906062	18	Non-Hub-Bottleneck	NHB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG2	YMR202W	S000004815	ORF	2.84641535160781	0.0614807989036252	0.0869469796350397	667537	668205	1	669	XIII	ERGosterol biosynthesis	GO:0008204	Ergosterol metabolic process	13/16	34/5800	3.8627023498831e-28	4.13860966058903e-27	2.7300302322482e-27	13	1667.34750906062	18	Non-Hub-Bottleneck	NHB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG2	YMR202W	S000004815	ORF	2.84641535160781	0.0614807989036252	0.0869469796350397	667537	668205	1	669	XIII	ERGosterol biosynthesis	GO:0016128	Phytosteroid metabolic process	13/16	34/5800	3.8627023498831e-28	4.13860966058903e-27	2.7300302322482e-27	13	1667.34750906062	18	Non-Hub-Bottleneck	NHB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG2	YMR202W	S000004815	ORF	2.84641535160781	0.0614807989036252	0.0869469796350397	667537	668205	1	669	XIII	ERGosterol biosynthesis	GO:0016129	Phytosteroid biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	1667.34750906062	18	Non-Hub-Bottleneck	NHB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG24	YNL280C	S000005224	ORF	2.39156934559225	0.316397975222974	0.447454307667717	109095	110411	-1	1317	XIV	ERGosterol biosynthesis	GO:0006696	Ergosterol biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	487.670402733166	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG24	YNL280C	S000005224	ORF	2.39156934559225	0.316397975222974	0.447454307667717	109095	110411	-1	1317	XIV	ERGosterol biosynthesis	GO:0097384	Cellular lipid biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	487.670402733166	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG24	YNL280C	S000005224	ORF	2.39156934559225	0.316397975222974	0.447454307667717	109095	110411	-1	1317	XIV	ERGosterol biosynthesis	GO:0016129	Phytosteroid biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	487.670402733166	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG24	YNL280C	S000005224	ORF	2.39156934559225	0.316397975222974	0.447454307667717	109095	110411	-1	1317	XIV	ERGosterol biosynthesis	GO:0008204	Ergosterol metabolic process	13/16	34/5800	3.8627023498831e-28	4.13860966058903e-27	2.7300302322482e-27	13	487.670402733166	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG24	YNL280C	S000005224	ORF	2.39156934559225	0.316397975222974	0.447454307667717	109095	110411	-1	1317	XIV	ERGosterol biosynthesis	GO:1901617	Organic hydroxy compound biosynthetic process	13/16	85/5800	3.00009134069611e-22	1.50004567034806e-21	9.8950381061556e-22	13	487.670402733166	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG24	YNL280C	S000005224	ORF	2.39156934559225	0.316397975222974	0.447454307667717	109095	110411	-1	1317	XIV	ERGosterol biosynthesis	GO:1901615	Organic hydroxy compound metabolic process	13/16	139/5800	2.57449243713409e-19	1.13580548697092e-18	7.49233093159765e-19	13	487.670402733166	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG24	YNL280C	S000005224	ORF	2.39156934559225	0.316397975222974	0.447454307667717	109095	110411	-1	1317	XIV	ERGosterol biosynthesis	GO:0055114	Oxidation-reduction process	9/16	452/5800	6.84321391325354e-07	2.33291383406371e-06	1.53890456422448e-06	9	487.670402733166	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG24	YNL280C	S000005224	ORF	2.39156934559225	0.316397975222974	0.447454307667717	109095	110411	-1	1317	XIV	ERGosterol biosynthesis	GO:0044108	Cellular alcohol biosynthetic process	13/16	31/5800	8.59766510995277e-29	1.61206220811614e-27	1.06339542149416e-27	13	487.670402733166	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG24	YNL280C	S000005224	ORF	2.39156934559225	0.316397975222974	0.447454307667717	109095	110411	-1	1317	XIV	ERGosterol biosynthesis	GO:0044283	Small molecule biosynthetic process	13/16	391/5800	2.28393628176821e-13	8.15691529202931e-13	5.38070201719828e-13	13	487.670402733166	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
ERG24	YNL280C	S000005224	ORF	2.39156934559225	0.316397975222974	0.447454307667717	109095	110411	-1	1317	XIV	ERGosterol biosynthesis	GO:0016128	Phytosteroid metabolic process	13/16	34/5800	3.8627023498831e-28	4.13860966058903e-27	2.7300302322482e-27	13	487.670402733166	13	Non-Hub-Non-Bottleneck	NHNB	31	Cluster 31	Lipid metabolism-coding genes	NA
TAM41	YGR046W	S000003278	ORF	2.3060923433848	0.113808924379901	0.16095012437715	584895	586052	1	1158	VII	Translocator Assembly and Maintenance	GO:0031966	Mitochondrial membrane	12/56	394/5804	0.000292946757119568	0.00390595676159424	0.00328922674660567	12	766.428056909933	8	Non-Hub-Non-Bottleneck	NHNB	1	NA	Lipid metabolism-coding genes	Cluster 1
CHO2	YGR157W	S000003389	ORF	2.50256183836614	0.139405611346532	0.197149306237178	802440	805049	1	2610	VII	CHOline requiring	GO:0098827	Endoplasmic reticulum subcompartment	14/56	390/5804	1.30068542130123e-05	0.000309760533477611	0.000260850975560093	14	533.69319480975	14	Non-Hub-Non-Bottleneck	NHNB	1	NA	Lipid metabolism-coding genes	Cluster 1
CHO2	YGR157W	S000003389	ORF	2.50256183836614	0.139405611346532	0.197149306237178	802440	805049	1	2610	VII	CHOline requiring	GO:0005789	Endoplasmic reticulum membrane	14/56	383/5804	1.05635269238325e-05	0.000309760533477611	0.000260850975560093	14	533.69319480975	14	Non-Hub-Non-Bottleneck	NHNB	1	NA	Lipid metabolism-coding genes	Cluster 1
CHO2	YGR157W	S000003389	ORF	2.50256183836614	0.139405611346532	0.197149306237178	802440	805049	1	2610	VII	CHOline requiring	GO:0042175	Nuclear outer membrane-endoplasmic reticulum membrane network	14/56	396/5804	1.54880266738805e-05	0.000309760533477611	0.000260850975560093	14	533.69319480975	14	Non-Hub-Non-Bottleneck	NHNB	1	NA	Lipid metabolism-coding genes	Cluster 1
OPI3	YJR073C	S000003834	ORF	3.48867644350492	2.97613121142959e-05	4.20888512260559e-05	572315	572935	-1	621	X	OverProducer of Inositol	GO:0031966	Mitochondrial membrane	12/56	394/5804	0.000292946757119568	0.00390595676159424	0.00328922674660567	12	861.969429896217	18	Non-Hub-Non-Bottleneck	NHNB	1	NA	Lipid metabolism-coding genes	Cluster 1
OPI3	YJR073C	S000003834	ORF	3.48867644350492	2.97613121142959e-05	4.20888512260559e-05	572315	572935	-1	621	X	OverProducer of Inositol	GO:0042175	Nuclear outer membrane-endoplasmic reticulum membrane network	14/56	396/5804	1.54880266738805e-05	0.000309760533477611	0.000260850975560093	14	861.969429896217	18	Non-Hub-Non-Bottleneck	NHNB	1	NA	Lipid metabolism-coding genes	Cluster 1
OPI3	YJR073C	S000003834	ORF	3.48867644350492	2.97613121142959e-05	4.20888512260559e-05	572315	572935	-1	621	X	OverProducer of Inositol	GO:0005789	Endoplasmic reticulum membrane	14/56	383/5804	1.05635269238325e-05	0.000309760533477611	0.000260850975560093	14	861.969429896217	18	Non-Hub-Non-Bottleneck	NHNB	1	NA	Lipid metabolism-coding genes	Cluster 1
OPI3	YJR073C	S000003834	ORF	3.48867644350492	2.97613121142959e-05	4.20888512260559e-05	572315	572935	-1	621	X	OverProducer of Inositol	GO:0098827	Endoplasmic reticulum subcompartment	14/56	390/5804	1.30068542130123e-05	0.000309760533477611	0.000260850975560093	14	861.969429896217	18	Non-Hub-Non-Bottleneck	NHNB	1	NA	Lipid metabolism-coding genes	Cluster 1
YJU3	YKL094W	S000001577	ORF	2.89454306971801	0.315107388172261	0.445629141957174	263349	264290	1	942	XI		GO:0031966	Mitochondrial membrane	12/56	394/5804	0.000292946757119568	0.00390595676159424	0.00328922674660567	12	480.350922801415	14	Non-Hub-Non-Bottleneck	NHNB	1	NA	Lipid metabolism-coding genes	Cluster 1
YJU3	YKL094W	S000001577	ORF	2.89454306971801	0.315107388172261	0.445629141957174	263349	264290	1	942	XI		GO:0005811	Lipid droplet	14/56	55/5804	3.43861404429024e-17	2.75089123543219e-15	2.31653998773237e-15	14	480.350922801415	14	Non-Hub-Non-Bottleneck	NHNB	1	NA	Lipid metabolism-coding genes	Cluster 1
YJU3	YKL094W	S000001577	ORF	2.89454306971801	0.315107388172261	0.445629141957174	263349	264290	1	942	XI		GO:0019867	Outer membrane	6/56	113/5804	0.00070080502557372	0.00560644020458976	0.00472121280386506	6	480.350922801415	14	Non-Hub-Non-Bottleneck	NHNB	1	NA	Lipid metabolism-coding genes	Cluster 1
GPT2	YKR067W	S000001775	ORF	2.28382477135465	0.00920838758340459	0.0130226266080388	567918	570149	1	2232	XI	Glycerol-3-Phosphate acylTransferase	GO:0005789	Endoplasmic reticulum membrane	14/56	383/5804	1.05635269238325e-05	0.000309760533477611	0.000260850975560093	14	561.946276429987	17	Non-Hub-Non-Bottleneck	NHNB	1	NA	Lipid metabolism-coding genes	Cluster 1
GPT2	YKR067W	S000001775	ORF	2.28382477135465	0.00920838758340459	0.0130226266080388	567918	570149	1	2232	XI	Glycerol-3-Phosphate acylTransferase	GO:0042175	Nuclear outer membrane-endoplasmic reticulum membrane network	14/56	396/5804	1.54880266738805e-05	0.000309760533477611	0.000260850975560093	14	561.946276429987	17	Non-Hub-Non-Bottleneck	NHNB	1	NA	Lipid metabolism-coding genes	Cluster 1
GPT2	YKR067W	S000001775	ORF	2.28382477135465	0.00920838758340459	0.0130226266080388	567918	570149	1	2232	XI	Glycerol-3-Phosphate acylTransferase	GO:0098827	Endoplasmic reticulum subcompartment	14/56	390/5804	1.30068542130123e-05	0.000309760533477611	0.000260850975560093	14	561.946276429987	17	Non-Hub-Non-Bottleneck	NHNB	1	NA	Lipid metabolism-coding genes	Cluster 1
GPT2	YKR067W	S000001775	ORF	2.28382477135465	0.00920838758340459	0.0130226266080388	567918	570149	1	2232	XI	Glycerol-3-Phosphate acylTransferase	GO:0005811	Lipid droplet	14/56	55/5804	3.43861404429024e-17	2.75089123543219e-15	2.31653998773237e-15	14	561.946276429987	17	Non-Hub-Non-Bottleneck	NHNB	1	NA	Lipid metabolism-coding genes	Cluster 1
FAA4	YMR246W	S000004860	ORF	3.44220475390343	0.919628444874017	1.30055101908491	759807	761891	1	2085	XIII	Fatty Acid Activation	GO:0005811	Lipid droplet	14/56	55/5804	3.43861404429024e-17	2.75089123543219e-15	2.31653998773237e-15	14	1317.2004776667	17	Non-Hub-Non-Bottleneck	NHNB	1	NA	Lipid metabolism-coding genes	Cluster 1
ALE1	YOR175C	S000005701	ORF	2.55005149452183	0.0782054574634652	0.110599218596425	659815	661674	-1	1860	XV	Acyltransferase for Lyso-phosphatidylEthanolamine	GO:0098827	Endoplasmic reticulum subcompartment	14/56	390/5804	1.30068542130123e-05	0.000309760533477611	0.000260850975560093	14	1860.21231591626	30	Hub-Bottleneck	HB	1	NA	Lipid metabolism-coding genes	Cluster 1
ALE1	YOR175C	S000005701	ORF	2.55005149452183	0.0782054574634652	0.110599218596425	659815	661674	-1	1860	XV	Acyltransferase for Lyso-phosphatidylEthanolamine	GO:0042175	Nuclear outer membrane-endoplasmic reticulum membrane network	14/56	396/5804	1.54880266738805e-05	0.000309760533477611	0.000260850975560093	14	1860.21231591626	30	Hub-Bottleneck	HB	1	NA	Lipid metabolism-coding genes	Cluster 1
ALE1	YOR175C	S000005701	ORF	2.55005149452183	0.0782054574634652	0.110599218596425	659815	661674	-1	1860	XV	Acyltransferase for Lyso-phosphatidylEthanolamine	GO:0005789	Endoplasmic reticulum membrane	14/56	383/5804	1.05635269238325e-05	0.000309760533477611	0.000260850975560093	14	1860.21231591626	30	Hub-Bottleneck	HB	1	NA	Lipid metabolism-coding genes	Cluster 1
CTA1	YDR256C	S000002664	ORF	3.27229498899622	0.0668761023258768	0.0945770909079059	968133	969680	-1	1548	IV	CaTalase A	GO:0042579	Microbody	19/153	87/5804	4.89445447398927e-13	2.6919499606941e-11	2.3184258034686e-11	19	4628.02689044575	33	Hub-Bottleneck	HB	2	NA	Lipid metabolism-coding genes	Cluster 2
CTA1	YDR256C	S000002664	ORF	3.27229498899622	0.0668761023258768	0.0945770909079059	968133	969680	-1	1548	IV	CaTalase A	GO:0005777	Peroxisome	19/153	87/5804	4.89445447398927e-13	2.6919499606941e-11	2.3184258034686e-11	19	4628.02689044575	33	Hub-Bottleneck	HB	2	NA	Lipid metabolism-coding genes	Cluster 2
POX1	YGL205W	S000003173	ORF	2.51526723711918	0.0106737874451608	0.0150950149668341	108158	110404	1	2247	VII		GO:0005777	Peroxisome	19/153	87/5804	4.89445447398927e-13	2.6919499606941e-11	2.3184258034686e-11	19	4000.36061848677	28	Hub-Bottleneck	HB	2	NA	Lipid metabolism-coding genes	Cluster 2
POX1	YGL205W	S000003173	ORF	2.51526723711918	0.0106737874451608	0.0150950149668341	108158	110404	1	2247	VII		GO:0042579	Microbody	19/153	87/5804	4.89445447398927e-13	2.6919499606941e-11	2.3184258034686e-11	19	4000.36061848677	28	Hub-Bottleneck	HB	2	NA	Lipid metabolism-coding genes	Cluster 2
POT1	YIL160C	S000001422	ORF	3.20850209212166	0.139332510972965	0.197045926697465	40191	41444	-1	1254	IX	Peroxisomal Oxoacyl Thiolase	GO:0005777	Peroxisome	19/153	87/5804	4.89445447398927e-13	2.6919499606941e-11	2.3184258034686e-11	19	6394.90069574265	40	Hub-Bottleneck	HB	2	NA	Lipid metabolism-coding genes	Cluster 2
POT1	YIL160C	S000001422	ORF	3.20850209212166	0.139332510972965	0.197045926697465	40191	41444	-1	1254	IX	Peroxisomal Oxoacyl Thiolase	GO:0042579	Microbody	19/153	87/5804	4.89445447398927e-13	2.6919499606941e-11	2.3184258034686e-11	19	6394.90069574265	40	Hub-Bottleneck	HB	2	NA	Lipid metabolism-coding genes	Cluster 2
TES1	YJR019C	S000003780	ORF	2.31304243101487	0.145030181117809	0.205103649090231	467232	468281	-1	1050	X	ThioESterase	GO:0005777	Peroxisome	19/153	87/5804	4.89445447398927e-13	2.6919499606941e-11	2.3184258034686e-11	19	1365.59841821316	24	Non-Hub-Non-Bottleneck	NHNB	2	NA	Lipid metabolism-coding genes	Cluster 2
TES1	YJR019C	S000003780	ORF	2.31304243101487	0.145030181117809	0.205103649090231	467232	468281	-1	1050	X	ThioESterase	GO:0042579	Microbody	19/153	87/5804	4.89445447398927e-13	2.6919499606941e-11	2.3184258034686e-11	19	1365.59841821316	24	Non-Hub-Non-Bottleneck	NHNB	2	NA	Lipid metabolism-coding genes	Cluster 2
FOX2	YKR009C	S000001717	ORF	2.2561092723578	0.138432691749957	0.195773390148603	454352	457054	-1	2703	XI	Fatty acid OXidation	GO:0005777	Peroxisome	19/153	87/5804	4.89445447398927e-13	2.6919499606941e-11	2.3184258034686e-11	19	1627.17964443656	24	Non-Hub-Non-Bottleneck	NHNB	2	NA	Lipid metabolism-coding genes	Cluster 2
